Date,Title,EngTitle,JapEngTitle
2020-08-28 09:18:00,"기아차, 스팅어 마이스터 고객 위한 '할부금 감면' 프로그램 출시",Kia Motors Launches'Installation Reduction' Program for Stinger Meister Customers,"기아차, 스팅어 마이스터 고객 위한'할 부금 감면' 프로그램 출시"
2020-08-28 09:12:00,"기아차, 스팅어 마이스터 구매 프로그램 '시프트플랜' 출시",Kia Motors Launches Stinger Meister Purchasing Program'Shift Plan',"기아차, 스팅어 마이스터 구매 프로그램 '시프트플랜' 출시"
2020-08-28 09:11:00,"기아차 ""스팅어 마이스터 '스프트 플랜'으로 구매하세요""","Kia Motors ""Purchase with Stinger Meister'Smart Plan'""","Please purchase with ""Soup Update Plan of Kia Motors"" Stinger Meister """""
2020-08-27 17:06:00,"기아차 노사, 올해 임단협 돌입…노조 ""미래車 고용안정·정년연장 요구""","Kia Motors' labor and management enter into labor union this year... Labor union ""requires future employment stability and retirement extension""","기아차 노사, 올해 임단협 돌입…노조 ""미래車 고용안정·정년연장 요구"""
2020-08-27 17:04:00,LG·기아차 잇단 확진···삼성전자도 재택근무 시범도입,LG and Kia Motors confirmed successively...,LG・起亜自動車相次ぐ確定···サムスン電子も、在宅勤務試験導入
2020-08-28 10:28:00,"기아차, 스팅어 마이스터 고객 위한 구매 프로그램 '시프트플랜' 출시","Kia Motors launches'Shift Plan', a purchasing program for Stinger Meister customers","기아차, 스팅어 마이스터 고객 위한 구매 프로그램 '시프트플랜' 출시"
2020-08-28 09:33:00,"기아차, 스팅어 마이스터 출시 기념 구매혜택 선봬…""저금리 구매""","Kia Motors introduced purchase benefits to commemorate the launch of Stinger Meister... ""Low interest rate purchase""","기아차, 스팅어 마이스터 출시 기념 구매 혜택 선봬… ""저금리 구매"""
2020-08-28 09:18:00,"기아차, 스팅어 마이스터 고객 위한 '할부금 감면' 프로그램 출시",Kia Motors Launches'Installation Reduction' Program for Stinger Meister Customers,"기아차, 스팅어 마이스터 고객 위한 '할부금 감면' 프로그램 출시"
2020-08-28 09:12:00,"기아차, 스팅어 마이스터 구매 프로그램 '시프트플랜' 출시","기아차, 스팅어 마이스터 구매 프로그램 '시프트플랜' 출시","기아차, 스팅어 마이스터 구매 프로그램'시프 트플랜' 출시"
2020-08-28 09:11:00,"기아차 ""스팅어 마이스터 '스프트 플랜'으로 구매하세요""","기아차 ""스팅어 마이스터 '스프트 플랜'으로 구매하세요""","기아차 ""스팅어 마이스터'스프트 플랜'으로 구매 하세요"""
2020-08-27 17:06:00,"기아차 노사, 올해 임단협 돌입…노조 ""미래車 고용안정·정년연장 요구""","Kia Motors' labor and management enter into labor union this year... Labor union ""requires future employment stability and retirement extension""","기아차 노사, 올해 임단협 돌입…노조 ""미래車 고용안정·정년연장 요구"""
2020-08-27 17:04:00,LG·기아차 잇단 확진···삼성전자도 재택근무 시범도입,LG and Kia Motors confirmed successively...,LG · 기아 차 잇단 확진 ··· 삼성전 자도 재택 근무
2020-08-27 15:27:00,"산재자녀 특채허용, 기아차 ""관련 문제 확산 우려""","Kia Motors ""concerned about the spread of related problems""","산재자녀 특채허용, 기아차 ""관련 문제 확산 우려"""
2020-08-27 14:16:00,"기아차 소하리공장 직원 코로나19 확진…""공장은 정상 가동""","Kia Motors Sohari Plant employee confirmed corona19... ""The factory is in normal operation""","기아차 소하리공장 직원 코로나19 확진…""공장은 정상 가동"""
2020-08-27 13:51:00,기아차 소하리공장서 코로나19 확진자 발생…접촉자 3명,Kia Motors' Sohari Plant has confirmed corona19... 3 contacts,기아차 소하리공장서 코로나19 확진자 발생…접촉자 3명
2020-08-27 13:26:00,[속보] 기아차 소하리공장서 코로나 확진···접촉 직원 3명,[속보] 기아차 소하리공장서 코로나 확진···접촉 직원 3명,[속보] 기아차 소하리공장서 코로나 확진···접촉 직원 3명
2020-08-27 11:33:00,"해외 고비는 넘겼는데…현대기아차, 내수서 커지는 불안감","해외 고비는 넘겼는데…현대기아차, 내수서 커지는 불안감","해외 고비는 넘겼는데…현대기아차, 내수서 커지는 불안감"
2020-08-27 11:22:00,"기아차, 프리미엄 ‘스팅어 마이스터’ 출시",Kia Motors launches premium “Stinger Meister”,"기아차, 프리미엄 ‘스팅어 마이스터’ 출시"
2020-08-27 10:05:00,새 심장으로 더 강해졌다···기아차 '스팅어 마이스터' 출시,Stronger with a new heart...Kia's'Stinger Meister' released,新しい心臓に、より強くなった···起亜車「スティンガーマイスター」発売
2020-08-27 10:03:00,"프리미엄 퍼포먼스 세단으로 화려한 복귀…기아차, 스팅어 마이스터 출시",Brilliant return to premium performance sedan... Kia Motors launches Stinger Meister,"프리미엄 퍼포먼스 세단으로 화려한 복귀…기아차, 스팅어 마이스터 출시"
2020-08-27 10:01:00,"기아차, 신규 파워트레인 탑재 '스팅어 마이스터' 출시",Kia Motors launches'Stinger Meister' with new powertrain,"기아차, 신규 파워트레인 탑재 '스팅어 마이스터' 출시"
2020-08-27 11:20:00,현대·기아차 글로벌 시장 회복세…‘비대면 전략’ 통했다,Hyundai·Kia's global market recovery... “Non-face-to-face strategy” worked,현대·기아차 글로벌 시장 회복세…‘비대면 전략’ 통했다
2020-08-27 10:18:00,현대·기아차 인도서 ‘포스트 코로나’ 전략 통했다,“Post Corona” strategy worked in India at Hyundai-Kia Motors,현대·기아차 인도서 ‘포스트 코로나’ 전략 통했다
2020-08-27 10:25:00,"기아차, 2.5 터보 새 심장 '스팅어 마이스터' 출시…가격 3853만...",Kia Motors Launches 2.5 Turbo New Heart'Stinger Meister'… Price 3853 million...,"기아차, 2.5 터보 새 심장 '스팅어 마이스터' 출시…가격 3853만..."
2020-08-27 13:26:00,[속보] 기아차 소하리공장서 코로나 확진···접촉 직원 3명,[속보] 기아차 소하리공장서 코로나 확진···접촉 직원 3명,[속보] 기아차 소하리공장서 코로나 확진···접촉 직원 3명
2020-08-27 11:33:00,"해외 고비는 넘겼는데…현대기아차, 내수서 커지는 불안감","Overseas hurdles have passed... Hyundai-Kia Motors, growing anxiety from domestic demand","해외 고비는 넘겼는데…현대기아차, 내수서 커지는 불안감"
2020-08-27 11:22:00,"기아차, 프리미엄 ‘스팅어 마이스터’ 출시",Kia Motors launches premium “Stinger Meister”,"기아차, 프리미엄 ‘스팅어 마이스터’ 출시"
2020-08-27 10:05:00,새 심장으로 더 강해졌다···기아차 '스팅어 마이스터' 출시,Stronger with a new heart...Kia's'Stinger Meister' released,새 심장으로 더 강해졌다···기아차 '스팅어 마이스터' 출시
2020-08-27 10:03:00,"프리미엄 퍼포먼스 세단으로 화려한 복귀…기아차, 스팅어 마이스터 출시",Brilliant return to premium performance sedan... Kia Motors launches Stinger Meister,"프리미엄 퍼포먼스 세단으로 화려한 복귀…기아차, 스팅어 마이스터 출시"
2020-08-27 10:01:00,"기아차, 신규 파워트레인 탑재 '스팅어 마이스터' 출시",Kia Motors launches'Stinger Meister' with new powertrain,"기아차, 신규 파워트레인 탑재 '스팅어 마이스터' 출시"
2020-08-27 11:20:00,현대·기아차 글로벌 시장 회복세…‘비대면 전략’ 통했다,Hyundai·Kia's global market recovery... “Non-face-to-face strategy” worked,현대·기아차 글로벌 시장 회복세…‘비대면 전략’ 통했다
2020-08-27 10:18:00,현대·기아차 인도서 ‘포스트 코로나’ 전략 통했다,현대·기아차 인도서 ‘포스트 코로나’ 전략 통했다,현대·기아차 인도서 ‘포스트 코로나’ 전략 통했다
2020-08-27 10:25:00,"기아차, 2.5 터보 새 심장 '스팅어 마이스터' 출시…가격 3853만...",Kia Motors Launches 2.5 Turbo New Heart'Stinger Meister'… Price 3853 million...,"기아차, 2.5 터보 새 심장 '스팅어 마이스터' 출시…가격 3853만..."
2020-08-25 15:51:00,기아차 '영업용 전기차 배터리' 보증 연장···업계 처음,Kia Motors' extended electric vehicle battery warranty for business,기아차 '영업용 전기차 배터리' 보증 연장···업계 처음
2020-08-25 11:32:00,기아차 ‘영업용 전기차 배터리’ 보증 연장,기아차 ‘영업용 전기차 배터리’ 보증 연장,기아차 ‘영업용 전기차 배터리’ 보증 연장
2020-08-25 09:56:00,기아차 ‘영업용 택시 전기차 배터리 보증 연장’ 상품 출시,Kia Motors' ‘Extension of battery warranty for electric vehicles for commercial taxis’,기아차 ‘영업용 택시 전기차 배터리 보증 연장’ 상품 출시
2020-08-25 09:23:00,"기아차, '영업용 전기차' 대상 배터리 보증기간 연장 상품 출시",Kia Motors Launches Extended Battery Warranty Product for'Commercial Electric Vehicles',"기아차, '영업용 전기차' 대상 배터리 보증기간 연장 상품 출시"
2020-08-25 11:27:00,내놓을 때마다 내수 1위 ‘기아新차’ 독주,"Every time it is released, it is a solo ‘Kia New Car’",내놓을 때마다 내수 1위 ‘기아新차’ 독주
2020-08-25 10:01:00,[특징주]현대·기아차 美 만족도 1~2위 랭크…나란히 강세,[Features] Hyundai·Kia Motors ranked 1st or 2nd in US satisfaction… Side by side accent,[특징주]현대·기아차 美 만족도 1~2위 랭크…나란히 강세
2020-08-25 09:26:00,"[특징주]현대차, 美 기술 만족도 1위·기아차 3위 소식에 강세","[Features] Hyundai Motors, US Technology Satisfaction Ranked 1st and Kia Motors 3rd Place Strong News","[특징주]현대차, 美 기술 만족도 1위·기아차 3위 소식에 강세"
2020-08-25 09:47:00,"[특징주]현대·기아차, 신차효과 등 하반기 이익 개선 기대감에 3거래일...","[Features] Hyundai·Kia Motors, 3 trading days in anticipation of profit improvement in the second half of the year, including new car effects...","[특징주]현대·기아차, 신차효과 등 하반기 이익 개선 기대감에 3거래일..."
2020-08-25 09:40:00,기아 니로·쏘울 전기차 40만km까지 배터리 보증,"Battery warranty for Kia Niro and Soul electric vehicles up to 400,000 km",기아 니로·쏘울 전기차 40만km까지 배터리 보증
2020-08-25 09:24:00,기아차 영업용 트럭·택시 전기차 배터리 수리비 줄여준다,Kia Motors reduces the cost of repairing batteries for trucks and taxis for electric vehicles,기아차 영업용 트럭·택시 전기차 배터리 수리비 줄여준다
2020-08-25 08:53:00,"기아차, EV택시 배터리 최대 40만km 보증…구매장벽 낮춘다","Kia Motors guarantees up to 400,000 km of EV taxi battery… Lower the purchase barrier","기아차, EV택시 배터리 최대 40만km 보증…구매장벽 낮춘다"
2020-08-25 08:45:00,"기아차, 영업용 전기차 배터리 보증기간 연장 상품 출시","기아차, 영업용 전기차 배터리 보증기간 연장 상품 출시","기아차, 영업용 전기차 배터리 보증기간 연장 상품 출시"
2020-08-25 11:32:00,기아차 ‘영업용 전기차 배터리’ 보증 연장,Extension of Kia Motors' “commercial electric vehicle battery” warranty,기아차 ‘영업용 전기차 배터리’ 보증 연장
2020-08-25 09:56:00,기아차 ‘영업용 택시 전기차 배터리 보증 연장’ 상품 출시,Kia Motors' ‘Extension of battery warranty for electric vehicles for commercial taxis’,기아차 ‘영업용 택시 전기차 배터리 보증 연장’ 상품 출시
2020-08-25 09:23:00,"기아차, '영업용 전기차' 대상 배터리 보증기간 연장 상품 출시",Kia Motors Launches Extended Battery Warranty Product for'Commercial Electric Vehicles',"기아차, '영업용 전기차' 대상 배터리 보증기간 연장 상품 출시"
2020-08-25 11:27:00,내놓을 때마다 내수 1위 ‘기아新차’ 독주,내놓을 때마다 내수 1위 ‘기아新차’ 독주,내놓을 때마다 내수 1위 ‘기아新차’ 독주
2020-08-25 10:01:00,[특징주]현대·기아차 美 만족도 1~2위 랭크…나란히 강세,[특징주]현대·기아차 美 만족도 1~2위 랭크…나란히 강세,[특징주]현대·기아차 美 만족도 1~2위 랭크…나란히 강세
2020-08-25 09:26:00,"[특징주]현대차, 美 기술 만족도 1위·기아차 3위 소식에 강세","[Features] Hyundai Motors, US Technology Satisfaction Ranked 1st and Kia Motors 3rd Place Strong News","[특징주]현대차, 美 기술 만족도 1위·기아차 3위 소식에 강세"
2020-08-25 09:47:00,"[특징주]현대·기아차, 신차효과 등 하반기 이익 개선 기대감에 3거래일...","[특징주]현대·기아차, 신차효과 등 하반기 이익 개선 기대감에 3거래일...","[특징주]현대·기아차, 신차효과 등 하반기 이익 개선 기대감에 3거래일..."
2020-08-25 09:40:00,기아 니로·쏘울 전기차 40만km까지 배터리 보증,"Battery warranty for Kia Niro and Soul electric vehicles up to 400,000 km",기아 니로·쏘울 전기차 40만km까지 배터리 보증
2020-08-25 09:24:00,기아차 영업용 트럭·택시 전기차 배터리 수리비 줄여준다,Kia Motors reduces the cost of repairing batteries for trucks and taxis for electric vehicles,기아차 영업용 트럭·택시 전기차 배터리 수리비 줄여준다
2020-08-25 08:53:00,"기아차, EV택시 배터리 최대 40만km 보증…구매장벽 낮춘다","기아차, EV택시 배터리 최대 40만km 보증…구매장벽 낮춘다","기아차, EV택시 배터리 최대 40만km 보증…구매장벽 낮춘다"
2020-08-25 08:45:00,"기아차, 영업용 전기차 배터리 보증기간 연장 상품 출시",Kia Motors Launches Extended Warranty for Electric Vehicle Battery,"기아차, 영업용 전기차 배터리 보증기간 연장 상품 출시"
2020-08-25 08:59:00,"기아차, 영업용 전기차 배터리 보증기간 연장상품 출시",Kia Motors launches extended battery warranty for commercial electric vehicles,"기아차, 영업용 전기차 배터리 보증기간 연장상품 출시"
2020-08-24 11:28:00,현대·기아차 ‘MPV’로 中시장 반전 시동,Hyundai-Kia Motors' MPV starts a reversal in the Chinese market,현대·기아차 ‘MPV’로 中시장 반전 시동
2020-08-24 09:24:00,"현대·기아차, 하반기 ‘MPV’ 중국 시장 공략","Hyundai-Kia Motors, targeting the Chinese market for “MPV” in the second half","현대·기아차, 하반기 ‘MPV’ 중국 시장 공략"
2020-08-22 08:00:00,'하투' 돌입한 현대기아차 노사…임단협 교섭 속도전,Hyundai and Kia's labor and management have entered'Heart' Bargaining speed battle,'하투' 돌입한 현대기아차 노사…임단협 교섭 속도전
2020-08-21 14:38:00,기아차 통상임금 패소에 '노심초사' 현대重 “안 그래도 어려운데…”,기아차 통상임금 패소에 '노심초사' 현대重 “안 그래도 어려운데…”,기아차 통상임금 패소에 '노심초사' 현대重 “안 그래도 어려운데…”
2020-08-21 14:08:00,"기아차, 한국여자오픈 챔피언 유소연 프로에 ‘카니발’ 선물","기아차, 한국여자오픈 챔피언 유소연 프로에 ‘카니발’ 선물","기아차, 한국여자오픈 챔피언 유소연 프로에 ‘카니발’ 선물"
2020-08-21 10:02:00,"기아차, 한국여자오픈 우승 유수연에 '신형 카니발' 제공","기아차, 한국여자오픈 우승 유수연에 '신형 카니발' 제공","기아차, 한국여자오픈 우승 유수연에 '신형 카니발' 제공"
2020-08-21 09:37:00,"기아차, 한국여자오픈 챔피언 유소연 프로에 4세대 카니발 제공",Kia Motors provides 4th generation carnival to Korea Women's Open champion So-yeon Yoo,"기아차, 한국여자오픈 챔피언 유소연 프로에 4세대 카니발 제공"
2020-08-21 08:59:00,"[피플]기아차, 한국여자오픈 챔프 유소연 프로에 ‘카니발’ 제공","[피플]기아차, 한국여자오픈 챔프 유소연 프로에 ‘카니발’ 제공","[피플]기아차, 한국여자오픈 챔프 유소연 프로에 ‘카니발’ 제공"
2020-08-25 08:53:00,"기아차, EV택시 배터리 최대 40만km 보증…구매장벽 낮춘다","Kia Motors guarantees up to 400,000 km of EV taxi battery… Lower the purchase barrier","기아차, EV택시 배터리 최대 40만km 보증…구매장벽 낮춘다"
2020-08-25 08:45:00,"기아차, 영업용 전기차 배터리 보증기간 연장 상품 출시",Kia Motors Launches Extended Warranty for Electric Vehicle Battery,"기아차, 영업용 전기차 배터리 보증기간 연장 상품 출시"
2020-08-24 11:28:00,현대·기아차 ‘MPV’로 中시장 반전 시동,Hyundai-Kia Motors' MPV starts a reversal in the Chinese market,현대·기아차 ‘MPV’로 中시장 반전 시동
2020-08-24 09:24:00,"현대·기아차, 하반기 ‘MPV’ 중국 시장 공략","Hyundai-Kia Motors, targeting the Chinese market for “MPV” in the second half","현대·기아차, 하반기 ‘MPV’ 중국 시장 공략"
2020-08-22 08:00:00,'하투' 돌입한 현대기아차 노사…임단협 교섭 속도전,Hyundai and Kia's labor and management have entered'Heart' Bargaining speed battle,'하투' 돌입한 현대기아차 노사…임단협 교섭 속도전
2020-08-21 14:38:00,기아차 통상임금 패소에 '노심초사' 현대重 “안 그래도 어려운데…”,"Kia Motors loses normal wages, and Hyundai Heavy says, “It’s difficult… ”",기아차 통상임금 패소에 '노심초사' 현대重 “안 그래도 어려운데…”
2020-08-21 14:08:00,"기아차, 한국여자오픈 챔피언 유소연 프로에 ‘카니발’ 선물",Kia Motors presents'Carnival' to Korea Women's Open champion So-yeon Yoo,"기아차, 한국여자오픈 챔피언 유소연 프로에 ‘카니발’ 선물"
2020-08-21 10:02:00,"기아차, 한국여자오픈 우승 유수연에 '신형 카니발' 제공","Kia Motors offers'New Carnival' to Yoo Soo-yeon, who won the Korean Women's Open","기아차, 한국여자오픈 우승 유수연에 '신형 카니발' 제공"
2020-08-21 09:37:00,"기아차, 한국여자오픈 챔피언 유소연 프로에 4세대 카니발 제공",Kia Motors provides 4th generation carnival to Korea Women's Open champion So-yeon Yoo,"기아차, 한국여자오픈 챔피언 유소연 프로에 4세대 카니발 제공"
2020-08-21 08:59:00,"[피플]기아차, 한국여자오픈 챔프 유소연 프로에 ‘카니발’ 제공","[피플]기아차, 한국여자오픈 챔프 유소연 프로에 ‘카니발’ 제공","[피플]기아차, 한국여자오픈 챔프 유소연 프로에 ‘카니발’ 제공"
2020-08-21 11:33:00,"기아차, 골프 챔프 유소연에 ‘4세대 카니발’ 증정",Kia Motors Presents “4th Generation Carnival” to Golf Champ So-yeon Yoo,"기아차, 골프 챔프 유소연에 ‘4세대 카니발’ 증정"
2020-08-21 08:57:00,'기아차 한국여자 오픈 우승' 유소연에 카니발 제공,"Carnival provided to Yoo So-yeon,'Kia Motors Korean Women's Open Championship'",'기아차 한국여자 오픈 우승' 유소연에 카니발 제공
2020-08-21 10:12:00,"현대·기아차, 랜드로버 등 신형차 체험도 비대면…네이버",New cars such as Hyundai·Kia Motors and Land Rover are also non-face-to-face… Naver,"현대·기아차, 랜드로버 등 신형차 체험도 비대면…네이버"
2020-08-20 18:18:00,"재계 ""인건비 부담 증가로 불확실성 커져"" 기아차 패소 영향 제한적…유...","The financial world ""increased uncertainty due to increased labor cost burden"" Kia Motors' loss of limited impact… U...","재계 ""인건비 부담 증가로 불확실성 커져"" 기아차 패소 영향 제한적…유..."
2020-08-20 15:11:00,"경영계, 기아차 통상임금 勞승소에 ""혼란 지속될 것"" 강력 유감","The management community strongly regrets that ""confusion will continue"" over Kia Motors' normal wage win","경영계, 기아차 통상임금 勞승소에 ""혼란 지속될 것"" 강력 유감"
2020-08-20 15:03:00,"기아차 통상임금 대법원 판결 '후폭풍'… ""기업 경영 환경 악화, 산...","기아차 통상임금 대법원 판결 '후폭풍'… ""기업 경영 환경 악화, 산...","기아차 통상임금 대법원 판결 '후폭풍'… ""기업 경영 환경 악화, 산..."
2020-08-20 12:33:00,"재계, ""기아차 통상임금 판결…기업경영 불확실성 가중""","Business World, ""Kia Motors' Normal Wage Decision… Increasing Uncertainty in Corporate Management""","재계, ""기아차 통상임금 판결…기업경영 불확실성 가중"""
2020-08-20 12:19:00,"기아차 임금소송 노조 승소…재계 ""경영불확실성 가중""","Kia Motors wins wage lawsuit union... The business world ""increased management uncertainty""","기아차 임금소송 노조 승소…재계 ""경영불확실성 가중"""
2020-08-20 11:24:00,"기아차 통상임금 판결…재계 ""신의칙 도대체 언제 인정되는 거냐""","Kia Motors' normal wage decision... Business world ""When the hell is God's rule recognized?""","기아차 통상임금 판결…재계 ""신의칙 도대체 언제 인정되는 거냐"""
2020-08-20 16:53:00,기아차와 쌍용차 엇갈린 대법 통상임금 판결…재계 혼란,Kia Motors and Ssangyong Motors' Supreme Law Normal Wage Decision… Business confusion,기아차와 쌍용차 엇갈린 대법 통상임금 판결…재계 혼란
2020-08-20 13:42:00,'추가 임금만 500억'…통상임금 소송서 진 기아차 당혹,'Additional wage only 50 billion'... Kia Motors is embarrassed by the regular wage lawsuit,'추가 임금만 500억'…통상임금 소송서 진 기아차 당혹
2020-08-20 11:43:00,9년만에 기아차 노조 손 들어준 대법원…재계 후폭풍 우려,Supreme Court that raised the hands of the Kia Motors union after 9 years... Concerns about post-business storms,9년만에 기아차 노조 손 들어준 대법원…재계 후폭풍 우려
2020-08-20 11:38:00,기아차 통상임금 勞 승소…다른 기업 '유사 소송' 잇따르나,기아차 통상임금 勞 승소…다른 기업 '유사 소송' 잇따르나,기아차 통상임금 勞 승소…다른 기업 '유사 소송' 잇따르나
2020-08-20 14:53:00,"경총, 기아차 통상임금 패소에 ""사법부 판단 정당성에 의문""","Kia Motors, Kia Motors loses ordinary wages, ""is questioning the legitimacy of the judiciary's judgment""","경총, 기아차 통상임금 패소에 ""사법부 판단 정당성에 의문"""
2020-08-20 13:58:00,"경총 ""기아차 통상임금 판결, 결국 노사 모두의 피해로 돌아갈 것""","Gyeongsang-gun ""Kia Motors' Normal Wage Decision, Eventually Will Return to Labor and Management",経済人総連「起亜車は、通常賃金の判決が、結局、労使すべての被害に戻ること」
2020-08-20 13:46:00,"'기아차 통상임금 패소' 경총 ""사법부 판단 정당성에 의문""",'Kia Motors loses ordinary wage',"'기아차 통상 임금 패소' 경총 ""사법부 판단 정당성 에 의문"""
2020-08-20 13:40:00,"경총 ""기아차 대법원 판결, 기업 상황 고려하지 못해 유감""","Kia Motors' Supreme Court ruling, regret not being able to consider the company situation","경총 ""기아차 대법원 판결, 기업 상황 고려하지 못해 유감"""
2020-08-20 13:37:00,"경총, 기아차 통상임금 패소에 ""코로나19 위기에 기업 부담 가중 유...","Kia Motors, Kia Motors loses ordinary wages, ""Corona 19 crisis increases corporate burden...","경총, 기아차 통상임금 패소에 ""코로나19 위기에 기업 부담 가중 유..."
2020-08-21 09:37:00,"기아차, 한국여자오픈 챔피언 유소연 프로에 4세대 카니발 제공","기아차, 한국여자오픈 챔피언 유소연 프로에 4세대 카니발 제공","기아차, 한국여자오픈 챔피언 유소연 프로에 4세대 카니발 제공"
2020-08-21 08:59:00,"[피플]기아차, 한국여자오픈 챔프 유소연 프로에 ‘카니발’ 제공",[People] Kia Motors to Offer “Carnival” to Korean Women's Open Champ Yoo So-yeon,"[피플]기아차, 한국여자오픈 챔프 유소연 프로에 ‘카니발’ 제공"
2020-08-21 08:57:00,'기아차 한국여자 오픈 우승' 유소연에 카니발 제공,"Carnival provided to Yoo So-yeon,'Kia Motors Korean Women's Open Championship'",'기아차 한국여자 오픈 우승' 유소연에 카니발 제공
2020-08-20 18:18:00,"재계 ""인건비 부담 증가로 불확실성 커져"" 기아차 패소 영향 제한적…유...","The financial world ""increased uncertainty due to increased labor cost burden"" Kia Motors' loss of limited impact… U...","재계 ""인건비 부담 증가로 불확실성 커져"" 기아차 패소 영향 제한적…유..."
2020-08-20 15:11:00,"경영계, 기아차 통상임금 勞승소에 ""혼란 지속될 것"" 강력 유감","The management community strongly regrets that ""confusion will continue"" over Kia Motors' normal wage win","경영계, 기아차 통상임금 勞승소에 ""혼란 지속될 것"" 강력 유감"
2020-08-20 15:03:00,"기아차 통상임금 대법원 판결 '후폭풍'… ""기업 경영 환경 악화, 산...","기아차 통상임금 대법원 판결 '후폭풍'… ""기업 경영 환경 악화, 산...","기아차 통상임금 대법원 판결 '후폭풍'… ""기업 경영 환경 악화, 산..."
2020-08-20 12:33:00,"재계, ""기아차 통상임금 판결…기업경영 불확실성 가중""","Business World, ""Kia Motors' Normal Wage Decision… Increasing Uncertainty in Corporate Management""","재계, ""기아차 통상임금 판결…기업경영 불확실성 가중"""
2020-08-20 12:19:00,"기아차 임금소송 노조 승소…재계 ""경영불확실성 가중""","Kia Motors wins wage lawsuit union... The business world ""increased management uncertainty""","기아차 임금 소송 노조 승소… 재계 ""경영 불확 실성 가중"""
2020-08-20 11:24:00,"기아차 통상임금 판결…재계 ""신의칙 도대체 언제 인정되는 거냐""","Kia Motors' normal wage decision... Business world ""When the hell is God's rule recognized?""","기아차 통상임금 판결…재계 ""신의칙 도대체 언제 인정되는 거냐"""
2020-08-20 16:53:00,기아차와 쌍용차 엇갈린 대법 통상임금 판결…재계 혼란,Kia Motors and Ssangyong Motors' Supreme Law Normal Wage Decision… Business confusion,기아차와 쌍용차 엇갈린 대법 통상임금 판결…재계 혼란
2020-08-20 13:42:00,'추가 임금만 500억'…통상임금 소송서 진 기아차 당혹,'Additional wage only 50 billion'... Kia Motors is embarrassed by the regular wage lawsuit,'추가 임금만 500 억'… 통상 임금 소송서 진 기아차 당혹
2020-08-20 11:43:00,9년만에 기아차 노조 손 들어준 대법원…재계 후폭풍 우려,Supreme Court that raised the hands of the Kia Motors union after 9 years... Concerns about post-business storms,Supreme Court raised Kia Motors union for the first time in 9 years ... Concerns about storms after the business world
2020-08-20 11:38:00,기아차 통상임금 勞 승소…다른 기업 '유사 소송' 잇따르나,Kia Motors' normal wage wins… Other companies'similar lawsuits' continue,起亜自動車の通常賃金勞勝訴...他の企業の類似訴訟」相次いや
2020-08-20 14:53:00,"경총, 기아차 통상임금 패소에 ""사법부 판단 정당성에 의문""","Kia Motors, Kia Motors loses ordinary wages, ""is questioning the legitimacy of the judiciary's judgment""","경총, 기아차 통상 임금 패소 에 ""사법부 판단 정당성 에 의문"""
2020-08-20 13:58:00,"경총 ""기아차 통상임금 판결, 결국 노사 모두의 피해로 돌아갈 것""","Gyeongsang-gun ""Kia Motors' Normal Wage Decision, Eventually Will Return to Labor and Management",経済人総連「起亜車は、通常賃金の判決が、結局、労使すべての被害に戻ること」
2020-08-20 13:46:00,"'기아차 통상임금 패소' 경총 ""사법부 판단 정당성에 의문""",'Kia Motors loses ordinary wage',"'기아차 통상 임금 패소' 경총 ""사법부 판단 정당성 에 의문"""
2020-08-20 13:40:00,"경총 ""기아차 대법원 판결, 기업 상황 고려하지 못해 유감""","경총 ""기아차 대법원 판결, 기업 상황 고려하지 못해 유감""","Chongryon Businessmen ""Kia Motors Supreme Court decision, sorry for not being able to consider the situation of the company"""
2020-08-20 13:37:00,"경총, 기아차 통상임금 패소에 ""코로나19 위기에 기업 부담 가중 유...","Kia Motors, Kia Motors loses ordinary wages, ""Corona 19 crisis increases corporate burden...","Chongryon, Kia Motors loses regular wages, saying, ""Corona 19 crisis is burdened by companies ..."
2020-08-20 11:30:00,"한경연 ""기아차 통상임금 판결, 산업계 혼란 지속될 것""","Han Kyung-yeon ""Kia Motors' Normal Wage Decision, Industry Confusion Will Continue""","한경연 ""기아차 통상임금 판결, 산업계 혼란 지속될 것"""
2020-08-20 11:26:00,"한경연 ""기아차 통상임금 판결로 인건비 부담 ·경영 불확실성 급증""","한경연 ""기아차 통상임금 판결로 인건비 부담 ·경영 불확실성 급증""",韓経研「起亜車は、通常賃金の判決で人件費負担・経営の不確実性が急増」
2020-08-20 10:57:00,"""기아차 상여금도 통상임금""…'1조 소송' 노조 손 들어준 대법","""Kia Motors bonuses are also normal wages""... The Supreme Law Raised the Hand of the '1st Lawsuit'","""기아 차 상여금 도 통상 임금""… '1 조 소송' 노조 손 들어준 대법"
2020-08-20 10:53:00,"기아차 노조 ""10년 법정다툼 마무리…체불임금 조속히 지급해야""","기아차 노조 ""10년 법정다툼 마무리…체불임금 조속히 지급해야""","起亜車労組「10年法廷争い仕上げ...未払い賃金早速支給しなければなら """
2020-08-20 10:14:00,"[속보] 기아차, 통상임금 소송서 사실상 패소 확정","[속보] 기아차, 통상임금 소송서 사실상 패소 확정",【速報】起亜自動車、通常賃金訴訟で事実上敗訴確定
2020-08-19 17:16:00,"기아차, 친환경 LPG트럭 차주에 연료비 등 지원",Kia Motors provides fuel costs to owners of eco-friendly LPG trucks,"Support for Kia Motors, Eco LPG Truck Borrowers, Fuel Costs, etc."
