Date,Title,EngTitle,JapEngTitle
2020-08-13 13:35:00,"신한금융, 집중호우 피해복구에 10억 기부",Shinhan Finance donates 1 billion won to recover from torrential rain,新韓金融、集中豪雨の被害回復に10億寄付
2020-08-13 10:25:00,"신한금투, 비대면 계좌 개설하면 주식 1주 무료증정","Shinhan Financial Group, 1 free share of stock when opening a non-face-to-face account",Shinhan Gumtsu opens non-face-to-face account and presents 1 share
2020-08-13 08:20:00,"노바렉스, 3분기도 고성장 전망…목표가↑-신한","Novarex, 3Q also expected to grow rapidly… Target price↑-Shinhan",Novarex expects high growth in Q3 ... Goal ↑ --Shinhan
2020-08-13 08:10:00,"DB손해보험, 2Q 어닝 서프..순이익 97%↑ -신한","DB Non-life Insurance, 2Q Earnings Surf.. Net Profit 97%↑ -Shinhan",DB損害保険、2Qアーニングサーフ。純利益97％↑ - 新韓
2020-08-13 07:56:00,"DB손해보험, 2분기 완벽한 어닝 서프라이즈-신한금투","DB Non-life Insurance, Perfect Earnings Surprise for 2Q-Shinhan Financial Group","DB 손해 보험, 2 분기 완벽한 어닝 서프라 이즈-신한 금투"
2020-08-12 17:48:00,"신한금투, ‘소비자 보호 오피서’ 제도 시행",Shinhan Financial Group implements the “Consumer Protection Officer” system,"신한금투, ‘소비자 보호 오피서’ 제도 시행"
2020-08-12 10:33:00,"신한금투, `소비자 보호 오피서 제도` 시행",Shinhan Financial Group implements the'Consumer Protection Officer System',新韓グムツ、 `消費者保護オフィサー制度`施行
2020-08-12 10:27:00,"신한금투, '소비자보호 오피서' 시행…불완전판매 전수점검",Shinhan Geumtu launches'Consumer Protection Officer' Complete inspection of incomplete sales,"신한 금투,'소비 자보호 오피서' 시행… 불완 전판매 전수 점검"
2020-08-12 10:01:00,"신한금투, 소비자보호 오피서 제도 시행",Shinhan Financial Group implements the consumer protection office system,"신한금투, 소비자보호 오피서 제도 시행"
2020-08-12 09:38:00,"신한금투, 소비자보호 전담하는 '오피서' 제도 실시",Shinhan Financial Group launches the'officer' system dedicated to consumer protection,"신한금투, 소비자보호 전담하는 '오피서' 제도 실시"
2020-08-12 17:47:00,'도심 노후자산 개발' 현대건설-신한금융 손잡았다,'도심 노후자산 개발' 현대건설-신한금융 손잡았다,'도심 노후자산 개발' 현대건설-신한금융 손잡았다
2020-08-12 13:41:00,"현대건설, 신한금융과 개발연계 실물자산 발굴 및 투자확대 협력","현대건설, 신한금융과 개발연계 실물자산 발굴 및 투자확대 협력","Cooperation between Hyundai Engineering & Construction, Shinhan Finance and Development Cooperation in discovering real assets and expanding investment"
2020-08-12 09:52:00,"현대건설, 신한금융과 `개발연계형 실물자산 발굴 및 공동투자 확대` ...","Hyundai E&C, Shinhan Finance and'Discover development-linked real assets and expand joint investment' ...","현대건설, 신한금융과 `개발연계형 실물자산 발굴 및 공동투자 확대` ..."
2020-08-12 09:30:00,"현대건설, 신한금융그룹과 MOU ""개발연계형 실물자산 발굴·공동투자 ...","Hyundai E&C and Shinhan Financial Group MOU ""Development-linked real assets discovery and joint investment ...","현대건설, 신한금융그룹과 MOU ""개발연계형 실물자산 발굴·공동투자 ..."
2020-08-12 15:43:00,"현대건설, 신한금융그룹과 개발 연계형 실물자산 투자 '협력'","현대건설, 신한금융그룹과 개발 연계형 실물자산 투자 '협력'",現代建設、新韓金融グループと開発の連携型実物資産投資」協力」
2020-08-12 14:55:00,"현대건설, 신한금융 GIB사업부문과 MOU체결",Hyundai E&C signs MOU with Shinhan Finance GIB business,"현대건설, 신한금융 GIB사업부문과 MOU체결"
2020-08-12 11:41:00,"현대건설, 신한금융 GIB 사업부문과 MOU 체결",Hyundai E&C signs MOU with Shinhan Financial GIB business,"현대건설, 신한금융 GIB 사업부문과 MOU 체결"
2020-08-12 10:09:00,"신한금투, '소비자보호 오피서 제도 시행…반기마다 전 영업점 점검","Shinhan Geumto,'Consumer Protection Officer System Implementation... Inspection of all branches every half year",新韓グムツ、「消費者保護オフィサー制度施行...半期ごとに全営業店のチェック
2020-08-13 10:25:00,"신한금투, 비대면 계좌 개설하면 주식 1주 무료증정","Shinhan Financial Group, 1 free share of stock when opening a non-face-to-face account","신한금투, 비대면 계좌 개설하면 주식 1주 무료증정"
2020-08-13 08:20:00,"노바렉스, 3분기도 고성장 전망…목표가↑-신한","Novarex, 3Q also expected to grow rapidly… Target price↑-Shinhan","노바렉스, 3분기도 고성장 전망…목표가↑-신한"
2020-08-13 08:10:00,"DB손해보험, 2Q 어닝 서프..순이익 97%↑ -신한","DB Non-life Insurance, 2Q Earnings Surf.. Net Profit 97%↑ -Shinhan","DB손해보험, 2Q 어닝 서프..순이익 97%↑ -신한"
2020-08-13 07:56:00,"DB손해보험, 2분기 완벽한 어닝 서프라이즈-신한금투","DB Non-life Insurance, Perfect Earnings Surprise for 2Q-Shinhan Financial Group","DB손해보험, 2분기 완벽한 어닝 서프라이즈-신한금투"
2020-08-12 17:48:00,"신한금투, ‘소비자 보호 오피서’ 제도 시행",Shinhan Financial Group implements the “Consumer Protection Officer” system,"신한 금투, ‘소비자 보호 오피서’ 제도 시행"
2020-08-12 10:33:00,"신한금투, `소비자 보호 오피서 제도` 시행","신한금투, `소비자 보호 오피서 제도` 시행","신한금투, `소비자 보호 오피서 제도` 시행"
2020-08-12 10:27:00,"신한금투, '소비자보호 오피서' 시행…불완전판매 전수점검",Shinhan Geumtu launches'Consumer Protection Officer' Complete inspection of incomplete sales,"신한 금투,'소비 자보호 오피서' 시행… 불완 전판매 전수 점검"
2020-08-12 10:01:00,"신한금투, 소비자보호 오피서 제도 시행",Shinhan Financial Group implements the consumer protection office system,"신한금투, 소비자보호 오피서 제도 시행"
2020-08-12 09:38:00,"신한금투, 소비자보호 전담하는 '오피서' 제도 실시",Shinhan Financial Group launches the'officer' system dedicated to consumer protection,新韓グムツは、消費者保護担当する「オフィサー」制度の実施
2020-08-12 17:47:00,'도심 노후자산 개발' 현대건설-신한금융 손잡았다,Hyundai E&C and Shinhan Finance joined hands for'City Development of Old Assets','도심 노후자산 개발' 현대건설-신한금융 손잡았다
2020-08-12 13:41:00,"현대건설, 신한금융과 개발연계 실물자산 발굴 및 투자확대 협력","현대건설, 신한금융과 개발연계 실물자산 발굴 및 투자확대 협력","현대건설, 신한금융과 개발연계 실물자산 발굴 및 투자확대 협력"
2020-08-12 09:52:00,"현대건설, 신한금융과 `개발연계형 실물자산 발굴 및 공동투자 확대` ...","Hyundai E&C, Shinhan Finance and'Discover development-linked real assets and expand joint investment' ...","현대건설, 신한금융과 `개발연계형 실물자산 발굴 및 공동투자 확대` ..."
2020-08-12 09:30:00,"현대건설, 신한금융그룹과 MOU ""개발연계형 실물자산 발굴·공동투자 ...","Hyundai E&C and Shinhan Financial Group MOU ""Development-linked real assets discovery and joint investment ...","현대건설, 신한금융그룹과 MOU ""개발연계형 실물자산 발굴·공동투자 ..."
2020-08-12 15:43:00,"현대건설, 신한금융그룹과 개발 연계형 실물자산 투자 '협력'","Hyundai E&C, Shinhan Financial Group and development-linked real asset investment'cooperation'","현대건설, 신한금융그룹과 개발 연계형 실물자산 투자 '협력'"
2020-08-12 14:55:00,"현대건설, 신한금융 GIB사업부문과 MOU체결",Hyundai E&C signs MOU with Shinhan Finance GIB business,"현대건설, 신한금융 GIB사업부문과 MOU체결"
2020-08-12 11:41:00,"현대건설, 신한금융 GIB 사업부문과 MOU 체결",Hyundai E&C signs MOU with Shinhan Financial GIB business,"현대건설, 신한금융 GIB 사업부문과 MOU 체결"
2020-08-12 10:09:00,"신한금투, '소비자보호 오피서 제도 시행…반기마다 전 영업점 점검","Shinhan Geumto,'Consumer Protection Officer System Implementation... Inspection of all branches every half year","신한금투, '소비자보호 오피서 제도 시행…반기마다 전 영업점 점검"
2020-08-12 08:48:00,"네오위즈, 2Q 실적 시장 전망치 웃돌아…목표가↑-신한",Neowiz's 2Q earnings outperformed market forecast... Target price↑-Shinhan,"네오위즈, 2Q 실적 시장 전망치 웃돌아…목표가↑-신한"
2020-08-12 08:14:00,"강원랜드, 주가 상승 여력 크지 않다..투자의견↓-신한",Kangwon Land's share price has little upside potential. Investment Opinion↓-Shinhan,"강원랜드, 주가 상승 여력 크지 않다..투자의견↓-신한"
2020-08-12 07:40:00,"CJ제일제당, 하반기에도 20%대 성장 전망-신한금투",CJ CheilJedang to grow around 20% in the second half of the year-Shinhan Geumtu,"CJ제일제당, 하반기에도 20%대 성장 전망-신한금투"
2020-08-12 10:33:00,"신한금투, `소비자 보호 오피서 제도` 시행","신한금투, `소비자 보호 오피서 제도` 시행","신한금투, `소비자 보호 오피서 제도` 시행"
2020-08-12 10:27:00,"신한금투, '소비자보호 오피서' 시행…불완전판매 전수점검",Shinhan Geumtu launches'Consumer Protection Officer' Complete inspection of incomplete sales,"신한금투, '소비자보호 오피서' 시행…불완전판매 전수점검"
2020-08-12 10:01:00,"신한금투, 소비자보호 오피서 제도 시행",Shinhan Financial Group implements the consumer protection office system,"신한금투, 소비자보호 오피서 제도 시행"
2020-08-12 09:38:00,"신한금투, 소비자보호 전담하는 '오피서' 제도 실시",Shinhan Financial Group launches the'officer' system dedicated to consumer protection,"신한금투, 소비자보호 전담하는 '오피서' 제도 실시"
2020-08-12 10:09:00,"신한금투, '소비자보호 오피서 제도 시행…반기마다 전 영업점 점검","Shinhan Geumto,'Consumer Protection Officer System Implementation... Inspection of all branches every half year","신한금투, '소비자보호 오피서 제도 시행…반기마다 전 영업점 점검"
2020-08-12 09:52:00,"현대건설, 신한금융과 `개발연계형 실물자산 발굴 및 공동투자 확대` M...","Hyundai E&C, Shinhan Finance and'Discover development-linked real assets and expand joint investment","현대건설, 신한금융과 `개발연계형 실물자산 발굴 및 공동투자 확대` M..."
2020-08-12 09:30:00,"현대건설, 신한금융그룹과 MOU ""개발연계형 실물자산 발굴·공동투자 ...","Hyundai E&C and Shinhan Financial Group MOU ""Development-linked real assets discovery and joint investment ...","현대건설, 신한금융그룹과 MOU ""개발연계형 실물자산 발굴·공동투자 ..."
2020-08-12 08:48:00,"네오위즈, 2Q 실적 시장 전망치 웃돌아…목표가↑-신한",Neowiz's 2Q earnings outperformed market forecast... Target price↑-Shinhan,"네오위즈, 2Q 실적 시장 전망치 웃돌아…목표가↑-신한"
2020-08-12 08:14:00,"강원랜드, 주가 상승 여력 크지 않다..투자의견↓-신한",Kangwon Land's share price has little upside potential. Investment Opinion↓-Shinhan,"강원랜드, 주가 상승 여력 크지 않다..투자의견↓-신한"
2020-08-12 07:40:00,"CJ제일제당, 하반기에도 20%대 성장 전망-신한금투",CJ CheilJedang to grow around 20% in the second half of the year-Shinhan Geumtu,"CJ제일제당, 하반기에도 20%대 성장 전망-신한금투"
2020-08-12 06:31:00,[톡톡!금융]이헌재는 왜 신한금융에 쓴소리를 쏟아냈나,[Tok Tok! Finance] Why did Lee Heon-jae pour out his bitter voice on Shinhan Finance?,[톡톡!금융]이헌재는 왜 신한금융에 쓴소리를 쏟아냈나
2020-08-11 15:55:00,"신한은행, 20대 고객 위한 '헤이영 웰컴 이벤트' 실시",Shinhan Bank conducts'Hey Young Welcome Event' for customers in their 20s,"신한은행, 20대 고객 위한 '헤이영 웰컴 이벤트' 실시"
2020-08-11 10:23:00,"신한은행 ""20대 입출금통장·헤이영 머니박스 신규시 1만원 캐시백""","신한은행 ""20대 입출금통장·헤이영 머니박스 신규시 1만원 캐시백""","신한은행 ""20대 입출금통장·헤이영 머니박스 신규시 1만원 캐시백"""
2020-08-11 10:04:00,"신한은행, 20대를 위한 Hey Young 웰컴 이벤트 시행",Shinhan Bank holds a Hey Young welcome event for those in their twenties,"신한은행, 20대를 위한 Hey Young 웰컴 이벤트 시행"
2020-08-11 08:52:00,"그린플러스, 온실시스템·장어양식 모두 잘 나간다-신한금투","Green Plus, greenhouse system and eel farming are all well done-Shinhan Geumtu","그린플러스, 온실시스템·장어양식 모두 잘 나간다-신한금투"
2020-08-12 06:31:00,[톡톡!금융]이헌재는 왜 신한금융에 쓴소리를 쏟아냈나,[Tok Tok! Finance] Why did Lee Heon-jae pour out his bitter voice on Shinhan Finance?,[톡톡!금융]이헌재는 왜 신한금융에 쓴소리를 쏟아냈나
2020-08-11 15:55:00,"신한은행, 20대 고객 위한 '헤이영 웰컴 이벤트' 실시",Shinhan Bank conducts'Hey Young Welcome Event' for customers in their 20s,"신한은행, 20대 고객 위한 '헤이영 웰컴 이벤트' 실시"
2020-08-11 10:23:00,"신한은행 ""20대 입출금통장·헤이영 머니박스 신규시 1만원 캐시백""","Shinhan Bank ""10,000 won cashback for 20 deposit and withdrawal bankbooks and Hayyoung Moneybox""","신한은행 ""20대 입출금통장·헤이영 머니박스 신규시 1만원 캐시백"""
2020-08-11 10:04:00,"신한은행, 20대를 위한 Hey Young 웰컴 이벤트 시행",Shinhan Bank holds a Hey Young welcome event for those in their twenties,"신한은행, 20대를 위한 Hey Young 웰컴 이벤트 시행"
2020-08-11 08:52:00,"그린플러스, 온실시스템·장어양식 모두 잘 나간다-신한금투","Green Plus, greenhouse system and eel farming are all well done-Shinhan Geumtu","그린플러스, 온실시스템·장어양식 모두 잘 나간다-신한금투"
2020-08-11 08:10:00,"한화시스템, 성장을 위한 투자중…목표가↑-신한",Hanwha Systems is investing for growth... Target price↑-Shinhan,"한화시스템, 성장을 위한 투자중…목표가↑-신한"
2020-08-11 08:06:00,"현대차, 차·화·정 시대 만큼 오른다..목표가 상향-신한","Hyundai Motor will rise as much as the era of tea, flower, and government.","현대차, 차·화·정 시대 만큼 오른다..목표가 상향-신한"
2020-08-11 07:56:00,"F&F, 2분기 실적 부진…중국인 관광객 회복 기대-신한","F&F, 2분기 실적 부진…중국인 관광객 회복 기대-신한","F&F, 2분기 실적 부진…중국인 관광객 회복 기대-신한"
2020-08-11 07:54:00,"나스미디어, 광고업황 저점 통과…신사업이 관건-신한",Nasmedia passes the bottom of the advertising industry... New business is key-Shinhan,"나스미디어, 광고업황 저점 통과…신사업이 관건-신한"
2020-08-10 14:39:00,"""스타트업 전용 법인카드 `신한 고위드카드` 나와""","""Shinhan Senior Card, a corporate card exclusively for startups,""","""스타트업 전용 법인카드 `신한 고위드카드` 나와"""
2020-08-10 08:07:00,"신한카드, 스타트업 전용 법인카드 '신한 고위드카드' 출시","Shinhan Card launches'Shinhan Senior Card', a corporate card for startups","신한카드, 스타트업 전용 법인카드 '신한 고위드카드' 출시"
2020-08-10 11:17:00,"신한베트남은행, 베트남 반랑대학과 '신한 스쿨뱅킹' 등 MOU","Shinhan Vietnam Bank, Vietnam Banrang University and'Shinhan School Banking' MOU","신한베트남은행, 베트남 반랑대학과 '신한 스쿨뱅킹' 등 MOU"
2020-08-10 11:17:00,"신한베트남은행, 베트남 반랑대학과 '신한 스쿨뱅킹' 등 MOU","Shinhan Vietnam Bank, Vietnam Banrang University and'Shinhan School Banking' MOU","신한베트남은행, 베트남 반랑대학과 '신한 스쿨뱅킹' 등 MOU"
2020-08-10 08:54:00,"신한카드, 스타트업 전용 법인카드 '신한 고위드카드' 출시","신한카드, 스타트업 전용 법인카드 '신한 고위드카드' 출시","신한카드, 스타트업 전용 법인카드 '신한 고위드카드' 출시"
2020-08-10 08:36:00,"NHN한국사이버결제, 언택트 소비 수혜…목표가↑-신한","NHN Korea Cyber ​​Payment, Untact Consumption Benefits... Target price↑-Shinhan","NHN한국사이버결제, 언택트 소비 수혜…목표가↑-신한"
2020-08-10 08:07:00,"신한카드, 스타트업 전용 법인카드 '신한 고위드카드' 출시","Shinhan Card launches'Shinhan Senior Card', a corporate card for startups","신한카드, 스타트업 전용 법인카드 '신한 고위드카드' 출시"
2020-08-10 04:03:00,"신한금융, 맞춤펀드 1000억 투자…`유니콘` 10개 키운다",Shinhan Financial to invest 100 billion won in customized funds... Growing 10'unicorns',"신한금융, 맞춤펀드 1000억 투자…`유니콘` 10개 키운다"
2020-08-07 14:02:00,"신한은행이 판 '아름드리펀드'도 손실 위기, 왜?","Shinhan Bank's'Areum Dry Fund' is also in crisis of loss, why?","신한은행이 판 '아름드리펀드'도 손실 위기, 왜?"
2020-08-07 09:51:00,[단독] 신한은행 판매 아름드리펀드…결국 전액손실,[Exclusive] Shinhan Bank Sales Arum Dry Fund... Eventually total loss,[단독] 신한은행 판매 아름드리펀드…결국 전액손실
2020-08-07 08:47:00,"신한금투 ""카페24, 실적 정상화 긍정적...내년 영업이익 55% 성장...","Shinhan Geumtu ""Cafe 24, positive earnings normalization... next year's operating profit growth of 55%...","신한금투 ""카페24, 실적 정상화 긍정적...내년 영업이익 55% 성장..."
2020-08-07 08:21:00,"롯데쇼핑, 2분기 어닝쇼크…목표가↓-신한","Lotte Shopping, 2Q Earnings Shock... Target Price↓-Shinhan","롯데쇼핑, 2분기 어닝쇼크…목표가↓-신한"
2020-08-07 08:01:00,"스튜디오드래곤, 넷플릭스 드라마 판매 늘어날 것-신한",Studio Dragon to increase Netflix drama sales-Shinhan,"스튜디오드래곤, 넷플릭스 드라마 판매 늘어날 것-신한"
2020-08-06 16:47:00,"KB·하나·신한, 수해 복구 특별대출",KB Hana Shinhan Special Loan for Flood Recovery,"KB·하나·신한, 수해 복구 특별대출"
2020-08-06 14:00:00,"하나·KB·신한…금융권, 집중호우 피해지원","Hana·KB·Shinhan… Financial support, torrential rain damage support","하나·KB·신한…금융권, 집중호우 피해지원"
2020-08-06 16:47:00,"KB·하나·신한, 수해 복구 특별대출",KB Hana Shinhan Special Loan for Flood Recovery,"KB·하나·신한, 수해 복구 특별대출"
2020-08-06 14:00:00,"하나·KB·신한…금융권, 집중호우 피해지원","하나·KB·신한…금융권, 집중호우 피해지원","하나·KB·신한…금융권, 집중호우 피해지원"
2020-08-06 15:12:00,"신한은행, 유로머니誌 선정 대한민국 최우수 은행 5년 연속 수상","Shinhan Bank, awarded the Best Bank of Korea by Euro Money for 5 consecutive years","신한은행, 유로머니誌 선정 대한민국 최우수 은행 5년 연속 수상"
2020-08-06 15:07:00,"신한은행, 유로머니誌 선정 '대한민국 최우수 은행' 5년 연속 수상","Shinhan Bank, awarded'Korea's Best Bank' by Euro Money for 5 consecutive years","신한은행, 유로머니誌 선정 '대한민국 최우수 은행' 5년 연속 수상"
2020-08-06 14:25:00,"신한은행, ‘침수 피해지역 복구’ 5억 긴급 지원",Shinhan Bank provides emergency assistance of 500 million won for “recovery of flooded areas”,"신한은행, ‘침수 피해지역 복구’ 5억 긴급 지원"
2020-08-06 13:35:00,"신한은행, 수해복구 긴급 지원금 5억원 지원",Shinhan Bank provided 500 million won in emergency support for flood recovery,"신한은행, 수해복구 긴급 지원금 5억원 지원"
2020-08-06 11:58:00,"신한은행, 수해복구 긴급 지원금 5억원 지원",Shinhan Bank provided 500 million won in emergency support for flood recovery,"신한은행, 수해복구 긴급 지원금 5억원 지원"
2020-08-06 11:28:00,"신한은행, 수해복구 긴급 지원금 5억원 지원",Shinhan Bank provided 500 million won in emergency support for flood recovery,"신한은행, 수해복구 긴급 지원금 5억원 지원"
2020-08-06 13:55:00,"호우 피해에 금융권 기부 행렬…KB·신한, 5억원씩","Financial sector donation procession due to heavy rain... KB·Shinhan, 500 million won each","호우 피해에 금융권 기부 행렬…KB·신한, 5억원씩"
2020-08-06 11:30:00,"신한은행, 수해복구 지원금 5억원 긴급 지원","Shinhan Bank, emergency support of 500 million won in flood recovery support","신한은행, 수해복구 지원금 5억원 긴급 지원"
2020-08-06 08:13:00,"스카이라이프, 핵심지표 호조세 이어진다…목표가↑-신한","Skylife, key indicators continue to be strong… Target price↑-Shinhan","스카이라이프, 핵심지표 호조세 이어진다…목표가↑-신한"
2020-08-06 05:36:00,"자산운용에 VC까지..신한금융, 사모펀드 사태에도 금투부문 '눈독'","From asset management to VC.. Shinhan Financial Group,'eye-catching' in the gold investment sector","자산운용에 VC까지..신한금융, 사모펀드 사태에도 금투부문 '눈독'"
2020-08-05 17:46:00,"신한·롯데카드, 핀테크 손잡고 스타트업 위한 법인카드 선봬","신한·롯데카드, 핀테크 손잡고 스타트업 위한 법인카드 선봬","신한·롯데카드, 핀테크 손잡고 스타트업 위한 법인카드 선봬"
2020-08-05 15:16:00,"신한금투, 그룹 통합플랫폼에서 공모주 청약 서비스 개시",Shinhan Geumtu launches public offering stock subscription service on the group integration platform,"신한금투, 그룹 통합플랫폼에서 공모주 청약 서비스 개시"
2020-08-05 10:06:00,2번 클릭으로 공모주 청약…신한금투 공모주 청약서비스 실시,2 clicks to subscribe to public offerings... Shinhan Gold Fund public offering stock subscription service,2번 클릭으로 공모주 청약…신한금투 공모주 청약서비스 실시
2020-08-05 14:12:00,"[기업 자금조달]'부실 우려' 대토신, 신한은행 지원으로 유동성 마련",[Corporate financing] Liquidity provided by Daetoshin and Shinhan Bank support for'poor concern',"[기업 자금조달]'부실 우려' 대토신, 신한은행 지원으로 유동성 마련"
2020-08-06 08:13:00,"스카이라이프, 핵심지표 호조세 이어진다…목표가↑-신한","스카이라이프, 핵심지표 호조세 이어진다…목표가↑-신한","스카이라이프, 핵심지표 호조세 이어진다…목표가↑-신한"
2020-08-06 05:36:00,"자산운용에 VC까지..신한금융, 사모펀드 사태에도 금투부문 '눈독'","From asset management to VC.. Shinhan Financial Group,'eye-catching' in the gold investment sector","자산 운용 에 VC 까지 .. 신한 금융, 사모펀 드 사태 에도 금투부문'눈독'"
2020-08-05 17:46:00,"신한·롯데카드, 핀테크 손잡고 스타트업 위한 법인카드 선봬",Shinhan-Lotte Card and Fintech join hands to unveil corporate cards for startups,"신한·롯데카드, 핀테크 손잡고 스타트업 위한 법인카드 선봬"
2020-08-05 15:16:00,"신한금투, 그룹 통합플랫폼에서 공모주 청약 서비스 개시","신한금투, 그룹 통합플랫폼에서 공모주 청약 서비스 개시","신한금투, 그룹 통합플랫폼에서 공모주 청약 서비스 개시"
2020-08-05 10:06:00,2번 클릭으로 공모주 청약…신한금투 공모주 청약서비스 실시,2 clicks to subscribe to public offerings... Shinhan Gold Fund public offering stock subscription service,2번 클릭으로 공모주 청약…신한금투 공모주 청약서비스 실시
2020-08-05 14:12:00,"[기업 자금조달]'부실 우려' 대토신, 신한은행 지원으로 유동성 마련",[Corporate financing] Liquidity provided by Daetoshin and Shinhan Bank support for'poor concern',"[기업 자금조달]'부실 우려' 대토신, 신한은행 지원으로 유동성 마련"
2020-08-05 13:23:00,"신한은행, 은퇴자금은 TDF·집안일도 TDF 이벤트 시행",Shinhan Bank holds TDF event for retirement funds and housework,"신한은행, 은퇴자금은 TDF·집안일도 TDF 이벤트 시행"
2020-08-05 10:11:00,"신한은행, '은퇴자금은 TDF, 집안일도 TDF' 이벤트 시행","Shinhan Bank,'TDF for retirement funds, TDF for housework' event","신한은행, '은퇴자금은 TDF, 집안일도 TDF' 이벤트 시행"
2020-08-05 08:08:00,"오이솔루션, 올해 역성장에도 5G 해외투자 기대…목표가 ↑-신한",Oi Solution expects 5G overseas investment despite negative growth this year... Target price ↑-Shinhan,"오이솔루션, 올해 역성장에도 5G 해외투자 기대…목표가 ↑-신한"
2020-08-05 06:30:00,"[발칙한금융]진옥동 신한은행장, 가치실험..'이익'보다 '고객우선'","[발칙한금융]진옥동 신한은행장, 가치실험..'이익'보다 '고객우선'","[발칙한금융]진옥동 신한은행장, 가치실험..'이익'보다 '고객우선'"
2020-08-04 17:31:00,"신한銀, 종이절약 지구 살리기 운동","Shinhan, paper-saving campaign to save the earth",新韓銀、紙の節約、地球を生かす運動
2020-08-04 10:38:00,"신한은행, 종이통장 없애면 포인트 지급…지구살리기 운동 시행",Shinhan Bank pays points by removing paper bankbook... Earth saving campaign implemented,"신한 은행, 종이 통장 없애 면 포인트 지급… 지구 살리기 운동 시행"
2020-08-04 08:19:00,"신한금투, 8월 코스피 2150~2350선 전망","Shinhan Geumto, August KOSPI 2150-2350 line forecast",新韓グムツ、8月にコスピ2150〜2350行の展望
2020-08-04 17:31:00,"신한銀, 종이절약 지구 살리기 운동","Shinhan, paper-saving campaign to save the earth",新韓銀、紙の節約、地球を生かす運動
2020-08-04 10:38:00,"신한은행, 종이통장 없애면 포인트 지급…지구살리기 운동 시행",Shinhan Bank pays points by removing paper bankbook... Earth saving campaign implemented,"신한은행, 종이통장 없애면 포인트 지급…지구살리기 운동 시행"
2020-08-04 08:19:00,"신한금투, 8월 코스피 2150~2350선 전망","신한금투, 8월 코스피 2150~2350선 전망",新韓グムツ、8月にコスピ2150〜2350行の展望
2020-08-04 06:00:00,[톡톡!금융]진옥동 신한은행장은 어쩌다 '오케이 진'이 됐나,[Talk Talk! Finance] How did Shinhan Bank President Jin Ok-dong become'Okay Jin'?,"[Tokutoku! Finance] Shinhan Bank Director Jin Ok-dong happens to have ""OK Jin"""
2020-08-03 17:27:00,"신한銀, 홍수피해 고객에 1000억 규모 금융지원",Shinhan Financial Support 100 billion won in financial support to flood victims,新韓銀、洪水被害の顧客に1000億規模の金融支援
2020-08-03 14:44:00,"신한은행, 홍수 피해 고객 금융지원 실시",Shinhan Bank implements financial support for flood victims,"신한 은행, 홍수 피해 고객 금융지 원 실시"
2020-08-03 14:15:00,"신한은행, 홍수 피해 1,000억원 금융지원","Shinhan Bank, 100 billion won financial support for flood damage",新韓銀行、洪水被害1000億ウォンの金融支援
2020-08-03 13:59:00,"신한은행, 홍수 피해 중소기업 등에 1000억 금융지원","Shinhan Bank, 100 billion KRW financial support to flood victims","신한 은 행, 홍수 피해 중소 기업 등에 1000억 금융지원"
2020-08-03 13:52:00,"신한은행, 장마 피해 고객에 '1000억원' 금융지원",Shinhan Bank provides '100 billion won' financial support to customers affected by the rainy season,"신한 은행, 장마 피해 고객 에 '1000 억원' 금융지원"
2020-08-03 13:51:00,"신한은행, 홍수피해 입은 고객 대상 1000억원 금융지원",Shinhan Bank provides 100 billion won financial support to customers affected by flooding,"신한 은행, 홍수 피해 입은 고객 대상 1000 억원 금융지원"
2020-08-03 17:26:00,"신한·국민카드, '폭우 피해' 청구유예·금리할인 금융지원","Shinhan-Kookmin Card, financial support for deferred claims and discounted interest rates for'heavy rain damage'","신한 · 국민 카드,'폭우 피해' 청구 유예 · 금리 할인 금융지원"
2020-08-03 15:08:00,"신한銀, 미스터리 쇼핑 시행… 7개점 투자상품 판매 일시정지","신한銀, 미스터리 쇼핑 시행… 7개점 투자상품 판매 일시정지","신한 Silver, 미스터리 쇼핑 시행… 7 개점 투자 상품 판매 일시 정지"
2020-08-03 13:48:00,미스터리쇼핑 후…신한銀 7개점 상품판매 일시정지,After mystery shopping... Temporary suspension of product sales at 7 Shinhan stores,After mystery shopping ... Shinhan Bank 7 opened Product sales suspended
2020-08-03 12:53:00,"신한은행, 영업점 7곳 1개월간 투자상품 판매 정지",Shinhan Bank stops selling investment products for one month at 7 branches,新韓銀行、営業店7ヶ所1ヶ月間の投資商品の販売停止
2020-08-03 14:53:00,신한銀 지점 잠행점검…7곳 상품 판매정지,신한銀 지점 잠행점검…7곳 상품 판매정지,新韓銀支店潜行点検... 7ヶ所の商品販売停止
2020-08-03 13:56:00,신한銀 자체 미스터리쇼핑…7개 영업점 투자상품판매 일시 정지,Shinhan's own mystery shopping... Temporary suspension of investment product sales at 7 branches,Shinhan Bank itself mystery shopping ... Suspended sales of investment products at 7 branch offices
2020-08-03 12:29:00,"신한銀 ""점수 낮은 영업점 7곳 투자상품 판매 1개월 정지""",Shinhan “Sales of investment products in 7 branches with low scores for one month”,"신한 Silver ""점수 낮은 영업점 7 곳 투자 상품 판매 1 개월 정지"""
2020-08-03 11:19:00,"신한은행, 7개 영업점 투자상품 일시 판매정지…소비자 보호",Shinhan Bank temporarily suspends sales of investment products in 7 branches... consumer protection,新韓銀行、7つの営業所の投資商品一時販売停止...消費者保護
